platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,#BeritaFMT Presiden PAS berkata tiada tindakan diambil sehingga PAS memutuskan kerjasama politik.,0,0,0,0,neutral,https://www.facebook.com/freemalaysiatoday/posts/pfbid08oNFSnzozg5frmN3niHoHobKqmdSubZGXCDAXKhnzQTFMgrXXX9rLMmZmsF58VeYl,1781170675
facebook,"Ceplos Bersatu ni satu jari tunjuk kearah PAS yang kononnya PAS berbohong, tanpa disedari 3 jari tunjuk kearah dirinya 😂 
Walhal parti Bersatu sendiri yang gaduh-gaduh sesama sendiri sehingga pecat ra",0,0,0,0,neutral,https://www.facebook.com/kamal.azhari.411118/posts/pfbid06xn5pzNmuRvq2a7AXyTKhXGMaVBpUAP5MsBwefBwfjKVX3J3LTx4VeHEnpnw1JPwl,1781172107
facebook,"Bersatu cuba melemahkan peranan Pas yang meneroka perubahan politik dan membodohkan Pas dengan menghalang penyertaan parti yang lebih banyak.

Khususnya parti Melayu Islam seperti parti BERJASA, PEJUA",0,0,0,0,neutral,https://www.facebook.com/MalaysiaGazette/posts/pfbid0uiTuRzofUsfSnQeAXtErW6aidbnGgSXdXKGjbMUoPLEX7CZ72cBNnjsAwkucuQgKl,1781168884
facebook,"PERIKATAN NASIONAL 
(PAS DAN BERSATU): 
SEBUAH PERJALANAN POLITIK YANG MENCORAK PERJUANGAN PEMBANGKANG

Sejarah hubungan antara PAS dan BERSATU merupakan satu perjalanan politik yang penuh dengan caba",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid04ZrzuCMT21RCVCBPUy2b9ZQR9Qj5nGWKbU2RxpDEJUdoaRxYFH2QCZVyTp1JhnXnl&id=61577564837134,1780971163
facebook,Dakwaan kedudukan Pas dalam PN menjadi janggal sekiranya parti itu tidak lagi mempunyai kepercayaan terhadap Bersatu adalah pandangan terbalik daripada realiti sebenar.,0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02Tr8pRkzmx57TupisqdaSz2HNuXHpFsfnZK7tiqp1JVLZhx7Ps3fmkWKQhMCpG7ctl,1781161819
facebook,"COULD THIS BE THE END OF PAS-BERSATU MARRIAGE?

BY LOKMAN ADAM

For years, Bersatu behaved like the self-appointed “big brother” inside Perikatan Nasional. They talked big, demanded respect, and acted",0,0,0,0,neutral,https://www.facebook.com/lokmannooradam/posts/pfbid0vVnbJ728kstLwiHCU6Z8KND7qxjxBW6pygjnPeQmb9RTHtFMMcoVu4xom7EZs4mKl,1780931516
facebook,"Krisis Pas-Bersatu boleh jejas sokongan PN pada PRN Johor, Negeri Sembilan

#themalaysiapress #bangsamalaysia #informasiberfaktamembukaminda",0,0,0,0,neutral,https://www.facebook.com/themalaysiapress/posts/pfbid02HtdeA3xYjP3M4aKNgvdqZKhou2zd1JuAPEfiR7wQCu4Lg5UnZhoaQ9JFgpcjRhUxl,1781160091
facebook,"#BHnasional Tindakan PAS itu tak wajar, BERSATU kesal dengan fitnah berlegar dalam kalangan pemimpin PAS bahawa parti itu akan kembali bersama PH selepas PRU16",0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid02E1sruj5GJf4phuickMZLDmmP2oLHdk4FTEt3VsKk4pyc4BRr1V5Yi3Kw1uf2xVPDl,1780914423
facebook,"Jika syarat-syarat tersebut dapat dipenuhi oleh Bersatu, Pas akan istiqamah mengekalkan hubungan kerjasama dalam PN.",0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02p78L2GBzH5zqUWF61uuCZQFvtyGqM1uTTfrECaBmiELzXm16FYc947cMP2Rrr7nwl,1781158673
facebook,"Hubungan ukhuwah yang terjalin antara ahli dan kepimpinan PAS, BERSATU dan SRIKANDI perlu terus dipelihara meskipun perkembangan politik semasa menyaksikan kedua-dua parti memilih haluan yang berbeza.",0,0,0,0,neutral,https://www.facebook.com/harakahdailyHD/posts/pfbid01P5Xm3hgNu59ZsumdqbTzSnTQNhy7AovfSHp11hhwYjdxUssJoGkHAMUnhfU4MRal,1781166879
