platform,content,engagement,likes,comments,shares,sentiment,url,date
instagram,"Pas Johor tidak akan bertanding solo sebaliknya membentuk jajaran politik baharu bagi menghadapi Pilihan Raya Negeri (PRN) Johor akan datang.

Pesuruhjaya Pas Johor, Datuk Dr Mahfodz Mohamed berkata, ",36,35.0,1.0,0,neutral,https://www.instagram.com/p/DZY-fLGx2sX/,2026-06-10T03:28:52+00:00
instagram,"Yuk disimak‼️ Penjelasan  mengenai Asas umum dalam Perikatan dan Perjanjian, simak ulasannya pada postingan diatas👆

#jsplawfirm 
#joyadasiallagan 
#perikatan 
#lawyerlife 
#hukumperikatan 
#Hukum per",36,36.0,0,0,neutral,https://www.instagram.com/p/DQailFCEv3_/,2025-10-30T01:19:25+00:00
instagram,"Halo adik-adik MPLS 2026
Saya Salsabila siap mendampingi 
Alasan saya ingin jadi kakak pendamping:

Dulu saya juga pernah bingung waktu MPLS. Jadi saya pengin jadi kakak pendamping biar bisa bantu adi",34,26.0,8.0,0,neutral,https://www.instagram.com/p/DZY_y6Qv7_t/,2026-06-10T03:38:49+00:00
instagram,"Kini, kita dapat menyaksikan kesan perkataan reformasi. Perkataan yang diimport daripada bahasa asal penjajah dan menjadi syiar kerajaan PH, yang didominasi Parti Tindakan Demokratik (DAP) yang tegas ",34,34.0,0,0,neutral,https://www.instagram.com/p/DSRnbWfDnmj/,2025-12-15T07:11:24+00:00
instagram,"BANDAR SERI BEGAWAN, 13 MAC – Sembilan warga Indonesia telah didakwa dalam Operasi Kakas Jabatan Imigresen dan Pendaftaran Kebangsaan (JIPK) pada 24 Februari hingga 3 Mac lalu yang telah dijalankan di",34,34.0,0,0,neutral,https://www.instagram.com/p/DV2ebZ0ki2D/,2026-03-14T04:18:51+00:00
instagram,"MIC’s decision on joining Perikatan to be known in November – Saravanan

#latest #vanakkammalaysia #MIC #decision #joining #Perikatan #known #November #Saravanan #trendingnewsmalaysia #malaysiatamilne",33,32.0,1.0,0,neutral,https://www.instagram.com/p/DOyEA62kZwV/,2025-09-19T11:31:19+00:00
instagram,"【慕尤丁滥权洗黑钱案开审】
前首相丹斯里慕尤丁涉及多项滥权及洗黑钱案，今日起在吉隆坡高庭开审。慕尤丁与妻子于上午约8时40分抵达法庭。

#南洋商报 #慕尤丁 #Muhyiddin #nanyangsiangpau

Disclaimer: The caption may have been automatically translated by Instagram. In the event o",32,32.0,0,0,neutral,https://www.instagram.com/p/DVpXSbYEqG4/,2026-03-09T02:06:20+00:00
instagram,"Kedah Menteri Besar Datuk Seri Muhammad Sanusi Md Nor has declined the position of Perikatan Nasional (PN) chairman, despite his name being nominated to replace Tan Sri Muhyiddin Yassin, who has resig",32,29.0,3.0,0,neutral,https://www.instagram.com/p/DTAL-RsEv05/,2026-01-02T09:15:48+00:00
instagram,"""Education does not change the world. Education changes people. People change the world."" Paulo Freire

Halo, saya Karisto Alvian Rahman dari SMA BPI 1 Bandung, selaku peserta OSI 2026

Siap untuk men",31,30.0,1.0,0,neutral,https://www.instagram.com/p/DZZLMz1yW7M/,2026-06-10T05:18:28+00:00
instagram,"SPMB MA Cahaya Muhyiddin kini resmi dibuka.

Wujudkan pendidikan terbaik dengan lingkungan islami, pembinaan karakter, serta pembelajaran yang unggul dan berkualitas.

Bersama MA Cahaya Muhyiddin, kam",31,30.0,1.0,0,neutral,https://www.instagram.com/p/DUzVGuUknWj/,2026-02-16T02:28:16+00:00
instagram,"Halo Sahabat Lab! 👋
Mari kita  sama sama Pahami syarat sahnya perjanjian agar setiap kesepakatan yang kita buat itu  memiliki kekuatan hukum yang jelas. 💼
#hukum
#perdata
#kuhperdata #kuhp #perjanjian",31,31.0,0,0,neutral,https://www.instagram.com/p/DQeTSDxk4tI/,2025-10-31T12:22:42+00:00
instagram,"Program Prihatin Rakyat,Jiwa Merdeka🇲🇾

The Programme was quite lively at the regent Hall,port dickson
with over 2,800 people in attendance.

Despite various pressures and obstacles given bersatu mala",30,30.0,0,0,neutral,https://www.instagram.com/p/DNxlddQZtXv/,2025-08-25T10:32:56+00:00
instagram,"Dapat disaksikan sehingga kini, keluarga kecil masyarakat bukan Islam boleh hidup aman di tengah-tengah masyarakat Melayu yang besar jumlahnya. Mereka dibenarkan untuk beramal dengan agama, mengadakan",29,26.0,3.0,0,neutral,https://www.instagram.com/p/DTMnGQPkyGO/,2026-01-07T05:03:43+00:00
instagram,"See You Again gays 🥰

#kelulusansekolah#kelas#sembilan#smpn3kadungora🔥🔥🔥",29,29.0,0,0,neutral,https://www.instagram.com/p/DZFDZ8VGpmr/,2026-06-02T09:45:30+00:00
instagram,"Toujours une bonne raison de venir chez Sembilan ✨ 

Street food malaisien au cœur de Toulon 
Hâte de vous retrouver 🫰🏼 

📷 @nelsonisrael.photography 
_______________
#toulon #malaisie #sembilan #home",28,26.0,2.0,0,neutral,https://www.instagram.com/p/DZQN6-HgEH1/,2026-06-06T17:49:03+00:00
instagram,"Next PN chairman should also be a party president - Muhyiddin

#latest #vanakkammalaysia #Next #PNchairman #should #also #party #president #Muhyiddin #trendingnewsmalaysia​ #malaysiatamilnews​ #fyp​ #",27,27.0,0,0,neutral,https://www.instagram.com/p/DTzqzAOEef3/,2026-01-22T09:06:25+00:00
